source,target,seed,method,fold,adapt_n,test_n,missingness_rate,selected_n,coverage,pseudo_positive_n,pseudo_negative_n,mean_selected_confidence,adaptation_skipped,entropy_before,entropy_after,mean_probability_before,mean_probability_after,positive_rate_before,positive_rate_after,confidence_before,confidence_after,selected_per_class,available_positive,available_negative,teacher_positive_rate,class_support_score,reliability_score,mean_abs_teacher_drift,reliability_mode,missingness_factor,teacher_drift
cleveland,va_long_beach,6,conservative_candidate,5,160,40,0.14765625,64.0,,,,0.8576627373695374,False,0.46651536226272583,0.467674195766449,,,0.75625,0.75625,,,32.0,,,0.75625,0.48750000000000004,0.3563739434798481,,full,0.85234375,0.001497184275649488
cleveland,hungary,7,pseudo_label_sfda,1,235,59,0.0005319148936170213,92.0,0.39148936170212767,25.0,67.0,0.945443868637085,False,,,,,,,,,,,,,,,,,,
cleveland,hungary,7,pseudo_label_sfda,2,235,59,0.002127659574468085,99.0,0.42127659574468085,30.0,69.0,0.9481498003005981,False,,,,,,,,,,,,,,,,,,
cleveland,hungary,7,pseudo_label_sfda,3,235,59,0.002127659574468085,98.0,0.41702127659574467,24.0,74.0,0.9507286548614502,False,,,,,,,,,,,,,,,,,,
cleveland,hungary,7,pseudo_label_sfda,4,235,59,0.001595744680851064,99.0,0.42127659574468085,33.0,66.0,0.9462760090827942,False,,,,,,,,,,,,,,,,,,
cleveland,hungary,7,pseudo_label_sfda,5,236,58,0.00211864406779661,100.0,0.423728813559322,32.0,68.0,0.9473471641540527,False,,,,,,,,,,,,,,,,,,
cleveland,hungary,7,entropy_sfda,1,235,59,0.0005319148936170213,,,,,,,0.40141934156417847,0.31535080075263977,0.398713618516922,0.3521988093852997,0.3872340425531915,0.32340425531914896,0.8246273994445801,0.8719832897186279,,,,,,,,,,
cleveland,hungary,7,entropy_sfda,2,235,59,0.002127659574468085,,,,,,,0.3888162076473236,0.3085387647151947,0.4163670241832733,0.38109704852104187,0.4085106382978723,0.3702127659574468,0.8319761753082275,0.8747923374176025,,,,,,,,,,
cleveland,hungary,7,entropy_sfda,3,235,59,0.002127659574468085,,,,,,,0.3887898623943329,0.3091469705104828,0.3942824900150299,0.35291048884391785,0.40425531914893614,0.33617021276595743,0.828728973865509,0.8706152439117432,,,,,,,,,,
cleveland,hungary,7,entropy_sfda,4,235,59,0.001595744680851064,,,,,,,0.3951009511947632,0.30754029750823975,0.406940758228302,0.35847610235214233,0.40425531914893614,0.3404255319148936,0.8265810608863831,0.8748540878295898,,,,,,,,,,
cleveland,hungary,7,entropy_sfda,5,236,58,0.00211864406779661,,,,,,,0.3956166207790375,0.31808018684387207,0.4236193299293518,0.38402992486953735,0.4364406779661017,0.3644067796610169,0.8244194388389587,0.8667066693305969,,,,,,,,,,
cleveland,hungary,7,reliability_gated_sfda,1,235,59,0.0005319148936170213,94.0,0.4,,,0.9325101971626282,False,0.40141934156417847,0.39431437849998474,0.398713618516922,0.39828425645828247,0.3872340425531915,0.3872340425531915,,,47.0,91.0,144.0,0.3872340425531915,0.774468085106383,0.7218152381287489,0.004052543547004461,,,
cleveland,hungary,7,reliability_gated_sfda,2,235,59,0.002127659574468085,94.0,0.4,,,0.9405246376991272,False,0.3888162076473236,0.381503164768219,0.4163670241832733,0.41618114709854126,0.4085106382978723,0.40425531914893614,,,47.0,96.0,139.0,0.4085106382978723,0.8170212765957446,0.7667936856091535,0.004177827853709459,,,
cleveland,hungary,7,reliability_gated_sfda,3,235,59,0.002127659574468085,94.0,0.4,,,0.9366791844367981,False,0.3887898623943329,0.38178983330726624,0.3942824900150299,0.3941762149333954,0.40425531914893614,0.4,,,47.0,95.0,140.0,0.40425531914893614,0.8085106382978723,0.7557037765972212,0.003941598813980818,,,
cleveland,hungary,7,reliability_gated_sfda,4,235,59,0.001595744680851064,94.0,0.4,,,0.9406830072402954,False,0.3951009511947632,0.38762110471725464,0.406940758228302,0.4060445725917816,0.40425531914893614,0.39574468085106385,,,47.0,95.0,140.0,0.40425531914893614,0.8085106382978723,0.7593385714624412,0.004411505535244942,,,
cleveland,hungary,7,reliability_gated_sfda,5,236,58,0.00211864406779661,94.0,0.3983050847457627,,,0.9415713548660278,False,0.3956166207790375,0.38863688707351685,0.4236193299293518,0.4233844578266144,0.4364406779661017,0.4322033898305085,,,47.0,103.0,133.0,0.4364406779661017,0.8728813559322034,0.8201388095844514,0.0040006255730986595,,,
cleveland,hungary,7,conservative_candidate,1,235,59,0.0005319148936170213,94.0,,,,0.9325101971626282,False,0.40141934156417847,0.4009610414505005,,,0.3872340425531915,0.3872340425531915,,,47.0,,,0.3872340425531915,0.774468085106383,0.7218152381287489,,full,0.999468085106383,0.0007717215921729803
cleveland,hungary,7,conservative_candidate,2,235,59,0.002127659574468085,94.0,,,,0.9405246376991272,False,0.3888162076473236,0.38815364241600037,,,0.4085106382978723,0.40425531914893614,,,47.0,,,0.4085106382978723,0.8170212765957446,0.7667936856091535,,full,0.997872340425532,0.0011059633689001203
cleveland,hungary,7,conservative_candidate,3,235,59,0.002127659574468085,94.0,,,,0.9366791844367981,False,0.3887898623943329,0.3878423571586609,,,0.40425531914893614,0.40425531914893614,,,47.0,,,0.40425531914893614,0.8085106382978723,0.7557037765972212,,full,0.997872340425532,0.0011771616991609335
cleveland,hungary,7,conservative_candidate,4,235,59,0.001595744680851064,94.0,,,,0.9406830072402954,False,0.3951009511947632,0.3939533531665802,,,0.40425531914893614,0.4,,,47.0,,,0.40425531914893614,0.8085106382978723,0.7593385714624412,,full,0.9984042553191489,0.0013202755944803357
cleveland,hungary,7,conservative_candidate,5,236,58,0.00211864406779661,94.0,,,,0.9415713548660278,False,0.3956166207790375,0.3950888514518738,,,0.4364406779661017,0.4364406779661017,,,47.0,,,0.4364406779661017,0.8728813559322034,0.8201388095844514,,full,0.9978813559322034,0.0009251456358470023
cleveland,switzerland,7,pseudo_label_sfda,1,98,25,0.012755102040816325,22.0,0.22448979591836735,18.0,4.0,0.9289876818656921,False,,,,,,,,,,,,,,,,,,
cleveland,switzerland,7,pseudo_label_sfda,2,98,25,0.007653061224489795,17.0,0.17346938775510204,14.0,3.0,0.9275174736976624,False,,,,,,,,,,,,,,,,,,
cleveland,switzerland,7,pseudo_label_sfda,3,98,25,0.011479591836734693,13.0,0.1326530612244898,11.0,2.0,0.9244663715362549,False,,,,,,,,,,,,,,,,,,
cleveland,switzerland,7,pseudo_label_sfda,4,99,24,0.01388888888888889,19.0,0.1919191919191919,16.0,3.0,0.9302343130111694,False,,,,,,,,,,,,,,,,,,
cleveland,switzerland,7,pseudo_label_sfda,5,99,24,0.0101010101010101,21.0,0.21212121212121213,17.0,4.0,0.9301045536994934,False,,,,,,,,,,,,,,,,,,
cleveland,switzerland,7,entropy_sfda,1,98,25,0.012755102040816325,,,,,,,0.4666648805141449,0.4312508702278137,0.6883521676063538,0.7092713117599487,0.7857142857142857,0.7959183673469388,0.7901248335838318,0.8139184713363647,,,,,,,,,,
cleveland,switzerland,7,entropy_sfda,2,98,25,0.007653061224489795,,,,,,,0.47979098558425903,0.44221004843711853,0.6796353459358215,0.6974928975105286,0.7755102040816326,0.7755102040816326,0.7823212146759033,0.8087334632873535,,,,,,,,,,
cleveland,switzerland,7,entropy_sfda,3,98,25,0.011479591836734693,,,,,,,0.4990975856781006,0.46498167514801025,0.6699739694595337,0.6912143230438232,0.7755102040816326,0.7857142857142857,0.7672791481018066,0.7923610210418701,,,,,,,,,,
cleveland,switzerland,7,entropy_sfda,4,99,24,0.01388888888888889,,,,,,,0.47840219736099243,0.44558480381965637,0.673956573009491,0.6941735744476318,0.7575757575757576,0.7676767676767676,0.7816724181175232,0.8040155172348022,,,,,,,,,,
cleveland,switzerland,7,entropy_sfda,5,99,24,0.0101010101010101,,,,,,,0.4667603373527527,0.4288997948169708,0.6841272711753845,0.7051217555999756,0.7676767676767676,0.7777777777777778,0.7915552854537964,0.8164675235748291,,,,,,,,,,
cleveland,switzerland,7,reliability_gated_sfda,1,98,25,0.012755102040816325,40.0,0.40816326530612246,,,0.836016833782196,False,0.4666648805141449,0.46303239464759827,0.6883521676063538,0.6871857047080994,0.7857142857142857,0.7857142857142857,,,20.0,77.0,21.0,0.7857142857142857,0.4285714285714286,0.35372286589691315,0.0036087087355554104,,,
cleveland,switzerland,7,reliability_gated_sfda,2,98,25,0.007653061224489795,40.0,0.40816326530612246,,,0.8296966552734375,False,0.47979098558425903,0.47621768712997437,0.6796353459358215,0.6771003603935242,0.7755102040816326,0.7755102040816326,,,20.0,76.0,22.0,0.7755102040816326,0.44897959183673475,0.3696659712531278,0.0043621305376291275,,,
cleveland,switzerland,7,reliability_gated_sfda,3,98,25,0.011479591836734693,40.0,0.40816326530612246,,,0.8214815855026245,False,0.4990975856781006,0.49583807587623596,0.6699739694595337,0.668346107006073,0.7755102040816326,0.7755102040816326,,,20.0,76.0,22.0,0.7755102040816326,0.44897959183673475,0.3645944667018885,0.0037341532297432423,,,
cleveland,switzerland,7,reliability_gated_sfda,4,99,24,0.01388888888888889,40.0,0.40404040404040403,,,0.8376771807670593,False,0.47840219736099243,0.47500842809677124,0.673956573009491,0.6713903546333313,0.7575757575757576,0.7575757575757576,,,20.0,75.0,24.0,0.7575757575757576,0.48484848484848486,0.40050558811084996,0.004348686896264553,,,
cleveland,switzerland,7,reliability_gated_sfda,5,99,24,0.0101010101010101,40.0,0.40404040404040403,,,0.840844452381134,False,0.4667603373527527,0.46265414357185364,0.6841272711753845,0.6822566986083984,0.7676767676767676,0.7676767676767676,,,20.0,76.0,23.0,0.7676767676767676,0.46464646464646475,0.3867489839132898,0.004266834817826748,,,
cleveland,switzerland,7,conservative_candidate,1,98,25,0.012755102040816325,40.0,,,,0.836016833782196,False,0.4666648805141449,0.46711769700050354,,,0.7857142857142857,0.7959183673469388,,,20.0,,,0.7857142857142857,0.4285714285714286,0.35372286589691315,,full,0.9872448979591837,0.0022184199187904596
cleveland,switzerland,7,conservative_candidate,2,98,25,0.007653061224489795,40.0,,,,0.8296966552734375,False,0.47979098558425903,0.4809844493865967,,,0.7755102040816326,0.7755102040816326,,,20.0,,,0.7755102040816326,0.44897959183673475,0.3696659712531278,,full,0.9923469387755102,0.0019468372920528054
cleveland,switzerland,7,conservative_candidate,3,98,25,0.011479591836734693,40.0,,,,0.8214815855026245,False,0.4990975856781006,0.5003834962844849,,,0.7755102040816326,0.7857142857142857,,,20.0,,,0.7755102040816326,0.44897959183673475,0.3645944667018885,,full,0.9885204081632653,0.002885271329432726
cleveland,switzerland,7,conservative_candidate,4,99,24,0.01388888888888889,40.0,,,,0.8376771807670593,False,0.47840219736099243,0.4791496992111206,,,0.7575757575757576,0.7575757575757576,,,20.0,,,0.7575757575757576,0.48484848484848486,0.40050558811084996,,full,0.9861111111111112,0.0017592202639207244
cleveland,switzerland,7,conservative_candidate,5,99,24,0.0101010101010101,40.0,,,,0.840844452381134,False,0.4667603373527527,0.4672356843948364,,,0.7676767676767676,0.7777777777777778,,,20.0,,,0.7676767676767676,0.46464646464646475,0.3867489839132898,,full,0.98989898989899,0.0024200102780014277
cleveland,va_long_beach,7,pseudo_label_sfda,1,160,40,0.13984375,42.0,0.2625,36.0,6.0,0.9312086701393127,False,,,,,,,,,,,,,,,,,,
cleveland,va_long_beach,7,pseudo_label_sfda,2,160,40,0.13828125000000002,37.0,0.23125,33.0,4.0,0.9318910837173462,False,,,,,,,,,,,,,,,,,,
cleveland,va_long_beach,7,pseudo_label_sfda,3,160,40,0.12578125,43.0,0.26875,38.0,5.0,0.9335399270057678,False,,,,,,,,,,,,,,,,,,
cleveland,va_long_beach,7,pseudo_label_sfda,4,160,40,0.1328125,40.0,0.25,36.0,4.0,0.9358246922492981,False,,,,,,,,,,,,,,,,,,
cleveland,va_long_beach,7,pseudo_label_sfda,5,160,40,0.14765625,42.0,0.2625,37.0,5.0,0.9327534437179565,False,,,,,,,,,,,,,,,,,,
cleveland,va_long_beach,7,entropy_sfda,1,160,40,0.13984375,,,,,,,0.4523831307888031,0.4015839099884033,0.6698766946792603,0.6923233866691589,0.75625,0.7625,0.804141640663147,0.8358335494995117,,,,,,,,,,
cleveland,va_long_beach,7,entropy_sfda,2,160,40,0.13828125000000002,,,,,,,0.45959940552711487,0.407015860080719,0.6937333345413208,0.7244423627853394,0.79375,0.8,0.8003982305526733,0.8346705436706543,,,,,,,,,,
cleveland,va_long_beach,7,entropy_sfda,3,160,40,0.12578125,,,,,,,0.4603389799594879,0.41055622696876526,0.6933726072311401,0.7258502840995789,0.7875,0.8,0.796615481376648,0.8287487030029297,,,,,,,,,,
cleveland,va_long_beach,7,entropy_sfda,4,160,40,0.1328125,,,,,,,0.45288199186325073,0.4021631181240082,0.6918180584907532,0.719135582447052,0.7875,0.79375,0.802605926990509,0.834936797618866,,,,,,,,,,
cleveland,va_long_beach,7,entropy_sfda,5,160,40,0.14765625,,,,,,,0.4586213529109955,0.4095532298088074,0.6663309335708618,0.687822699546814,0.75,0.75625,0.7979414463043213,0.8294496536254883,,,,,,,,,,
cleveland,va_long_beach,7,reliability_gated_sfda,1,160,40,0.13984375,64.0,0.4,,,0.8747574090957642,False,0.4523831307888031,0.4480264186859131,0.6698766946792603,0.6673024296760559,0.75625,0.75625,,,32.0,121.0,39.0,0.75625,0.48750000000000004,0.3668086756754201,0.004348538815975189,,,
cleveland,va_long_beach,7,reliability_gated_sfda,2,160,40,0.13828125000000002,64.0,0.4,,,0.8504172563552856,False,0.45959940552711487,0.4559903144836426,0.6937333345413208,0.6920434236526489,0.79375,0.79375,,,32.0,127.0,33.0,0.79375,0.4125000000000001,0.3022884542390239,0.0035171527415513992,,,
cleveland,va_long_beach,7,reliability_gated_sfda,3,160,40,0.12578125,64.0,0.4,,,0.8480186462402344,False,0.4603389799594879,0.4566580653190613,0.6933726072311401,0.6916685700416565,0.7875,0.7875,,,32.0,126.0,34.0,0.7875,0.42500000000000004,0.31507536537945274,0.0035730942618101835,,,
cleveland,va_long_beach,7,reliability_gated_sfda,4,160,40,0.1328125,64.0,0.4,,,0.8576486706733704,False,0.45288199186325073,0.4489692747592926,0.6918180584907532,0.6898385882377625,0.7875,0.7875,,,32.0,126.0,34.0,0.7875,0.42500000000000004,0.31609043780481444,0.003814892377704382,,,
cleveland,va_long_beach,7,reliability_gated_sfda,5,160,40,0.14765625,64.0,0.4,,,0.8731358051300049,False,0.4586213529109955,0.4542103707790375,0.6663309335708618,0.6637704968452454,0.75,0.75,,,32.0,120.0,40.0,0.75,0.5,0.3721059232018888,0.0043878136202692986,,,
cleveland,va_long_beach,7,conservative_candidate,1,160,40,0.13984375,64.0,,,,0.8747574090957642,False,0.4523831307888031,0.45356807112693787,,,0.75625,0.75625,,,32.0,,,0.75625,0.48750000000000004,0.3668086756754201,,full,0.86015625,0.0017012942116707563
cleveland,va_long_beach,7,conservative_candidate,2,160,40,0.13828125000000002,64.0,,,,0.8504172563552856,False,0.45959940552711487,0.46025586128234863,,,0.79375,0.79375,,,32.0,,,0.79375,0.4125000000000001,0.3022884542390239,,full,0.86171875,0.002010356169193983
cleveland,va_long_beach,7,conservative_candidate,3,160,40,0.12578125,64.0,,,,0.8480186462402344,False,0.4603389799594879,0.46017780900001526,,,0.7875,0.7875,,,32.0,,,0.7875,0.42500000000000004,0.31507536537945274,,full,0.87421875,0.002577798906713724
cleveland,va_long_beach,7,conservative_candidate,4,160,40,0.1328125,64.0,,,,0.8576486706733704,False,0.45288199186325073,0.453278124332428,,,0.7875,0.7875,,,32.0,,,0.7875,0.42500000000000004,0.31609043780481444,,full,0.8671875,0.001991399796679616
cleveland,va_long_beach,7,conservative_candidate,5,160,40,0.14765625,64.0,,,,0.8731358051300049,False,0.4586213529109955,0.45887666940689087,,,0.75,0.75,,,32.0,,,0.75,0.5,0.3721059232018888,,full,0.85234375,0.0015823919093236327
cleveland,hungary,8,pseudo_label_sfda,1,235,59,0.0005319148936170213,105.0,0.44680851063829785,36.0,69.0,0.9464987516403198,False,,,,,,,,,,,,,,,,,,
cleveland,hungary,8,pseudo_label_sfda,2,235,59,0.002127659574468085,110.0,0.46808510638297873,39.0,71.0,0.9493836760520935,False,,,,,,,,,,,,,,,,,,
cleveland,hungary,8,pseudo_label_sfda,3,235,59,0.002127659574468085,112.0,0.4765957446808511,36.0,76.0,0.950515627861023,False,,,,,,,,,,,,,,,,,,
cleveland,hungary,8,pseudo_label_sfda,4,235,59,0.001595744680851064,107.0,0.4553191489361702,41.0,66.0,0.9494229555130005,False,,,,,,,,,,,,,,,,,,
cleveland,hungary,8,pseudo_label_sfda,5,236,58,0.00211864406779661,106.0,0.4491525423728814,40.0,66.0,0.9513086080551147,False,,,,,,,,,,,,,,,,,,
cleveland,hungary,8,entropy_sfda,1,235,59,0.0005319148936170213,,,,,,,0.3818093538284302,0.29701805114746094,0.4154474139213562,0.3671766519546509,0.3872340425531915,0.3446808510638298,0.8360864520072937,0.880918562412262,,,,,,,,,,
cleveland,hungary,8,entropy_sfda,2,235,59,0.002127659574468085,,,,,,,0.3676345646381378,0.2878609597682953,0.4348565340042114,0.40237632393836975,0.4127659574468085,0.39148936170212767,0.8449664115905762,0.8857865929603577,,,,,,,,,,
cleveland,hungary,8,entropy_sfda,3,235,59,0.002127659574468085,,,,,,,0.36879825592041016,0.29011550545692444,0.4113084077835083,0.36946189403533936,0.4,0.3617021276595745,0.8413888216018677,0.8807227611541748,,,,,,,,,,
cleveland,hungary,8,entropy_sfda,4,235,59,0.001595744680851064,,,,,,,0.37496110796928406,0.29041367769241333,0.4259633719921112,0.3803911507129669,0.4,0.3617021276595745,0.838947057723999,0.8839813470840454,,,,,,,,,,
cleveland,hungary,8,entropy_sfda,5,236,58,0.00211864406779661,,,,,,,0.37526842951774597,0.2981097102165222,0.4428960382938385,0.40441185235977173,0.423728813559322,0.3898305084745763,0.836897611618042,0.8786097168922424,,,,,,,,,,
cleveland,hungary,8,reliability_gated_sfda,1,235,59,0.0005319148936170213,94.0,0.4,,,0.945462167263031,False,0.3818093538284302,0.37414368987083435,0.4154474139213562,0.41366082429885864,0.3872340425531915,0.37872340425531914,,,47.0,91.0,144.0,0.3872340425531915,0.774468085106383,0.7318407900323151,0.004268702119588852,,,
cleveland,hungary,8,reliability_gated_sfda,2,235,59,0.002127659574468085,94.0,0.4,,,0.9512748122215271,False,0.3676345646381378,0.359548419713974,0.4348565340042114,0.43300098180770874,0.4127659574468085,0.4127659574468085,,,47.0,97.0,138.0,0.4127659574468085,0.825531914893617,0.7836368498396367,0.004550283309072256,,,
cleveland,hungary,8,reliability_gated_sfda,3,235,59,0.002127659574468085,94.0,0.4,,,0.9496738314628601,False,0.36879825592041016,0.36128631234169006,0.4113084077835083,0.41008514165878296,0.4,0.39148936170212767,,,47.0,94.0,141.0,0.4,0.8,0.7581225990741811,0.003991625737398863,,,
cleveland,hungary,8,reliability_gated_sfda,4,235,59,0.001595744680851064,94.0,0.4,,,0.9514943361282349,False,0.37496110796928406,0.3667401969432831,0.4259633719921112,0.42333224415779114,0.4,0.39148936170212767,,,47.0,94.0,141.0,0.4,0.8,0.7599807952819987,0.004882734268903732,,,
cleveland,hungary,8,reliability_gated_sfda,5,236,58,0.00211864406779661,94.0,0.3983050847457627,,,0.9523360729217529,False,0.37526842951774597,0.36760175228118896,0.4428960382938385,0.4408376216888428,0.423728813559322,0.4152542372881356,,,47.0,100.0,136.0,0.423728813559322,0.847457627118644,0.8053545862290751,0.004475555848330259,,,
cleveland,hungary,8,conservative_candidate,1,235,59,0.0005319148936170213,94.0,,,,0.945462167263031,False,0.3818093538284302,0.38055419921875,,,0.3872340425531915,0.37872340425531914,,,47.0,,,0.3872340425531915,0.774468085106383,0.7318407900323151,,full,0.999468085106383,0.0016632701735943556
cleveland,hungary,8,conservative_candidate,2,235,59,0.002127659574468085,94.0,,,,0.9512748122215271,False,0.3676345646381378,0.3654519021511078,,,0.4127659574468085,0.4127659574468085,,,47.0,,,0.4127659574468085,0.825531914893617,0.7836368498396367,,full,0.997872340425532,0.00215708464384079
cleveland,hungary,8,conservative_candidate,3,235,59,0.002127659574468085,94.0,,,,0.9496738314628601,False,0.36879825592041016,0.3677516579627991,,,0.4,0.39574468085106385,,,47.0,,,0.4,0.8,0.7581225990741811,,full,0.997872340425532,0.0012660373467952013
